farm_id,region,soil_type,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,recommended_irrigation_mm,sowing_date,harvest_date,crop_growth_days,NDVI_index
IND03986,Haryana,Alluvial,Wheat,24.3,6.8,23.4,234.7,62.6,15.4,24-12-2024,09-05-2025,136,0.71
IND03987,Punjab,Alluvial,Pulses,23.7,7.5,36.7,271.8,42.6,0,16-08-2024,19-11-2024,95,0.73
IND03988,Odisha,Laterite,Groundnut,25.4,6.9,38.7,234.6,43.8,29.5,24-12-2024,25-05-2025,152,0.87
IND03989,Tamil Nadu,Laterite,Rice,15.4,6.8,38.9,153.8,60.4,25,14-06-2024,12-09-2024,90,0.84
IND03990,Karnataka,Black,Sugarcane,40.6,6.8,29.4,73.8,45,23.9,13-07-2024,18-10-2024,97,0.76
IND03991,Maharashtra,Black,Cotton,27.1,7.1,28.2,299.8,78.6,23.7,16-02-2024,28-05-2024,102,0.76
IND03992,Haryana,Alluvial,Wheat,39,7.2,32.9,124.9,49.3,0,02-02-2024,03-07-2024,152,0.63
IND03993,Bihar,Alluvial,Sugarcane,32.8,7.4,27,57.3,60.8,35.8,25-04-2024,15-09-2024,143,0.42
IND03994,Uttar Pradesh,Alluvial,Pulses,21,6.3,38.3,299,55.3,20.1,07-02-2024,27-05-2024,110,0.7
IND03995,Bihar,Alluvial,Pulses,14.9,7.6,27.3,64.1,56.2,26.3,06-08-2024,13-01-2025,160,0.39
IND03996,Karnataka,Red,Millet,39.5,7.3,26.2,190.2,42,0,24-08-2024,13-12-2024,111,0.78
IND03997,Uttar Pradesh,Alluvial,Maize,43.3,6.4,18.2,126.1,44.7,29.2,20-03-2024,23-06-2024,95,0.48
IND03998,Madhya Pradesh,Black,Cotton,14.6,6.1,38.3,170.4,60.4,27.4,07-04-2024,03-08-2024,118,0.71
IND03999,Tamil Nadu,Laterite,Groundnut,33.5,7.7,34.5,260,56.5,16.8,06-07-2024,01-12-2024,148,0.81
IND04000,Kerala,Laterite,Rice,44.8,6.7,30.6,187.6,50.2,14.4,01-03-2024,29-05-2024,89,0.62
IND04001,Tamil Nadu,Laterite,Groundnut,36.7,6.4,39.1,231.4,87.3,0,11-09-2024,04-02-2025,146,0.5
IND04002,Andhra Pradesh,Red,Pulses,44.3,7.4,25.7,295.9,82.7,3.9,15-07-2024,20-12-2024,158,0.37
IND04003,Kerala,Laterite,Groundnut,39.5,6.3,33.4,81.8,73.2,7.6,08-01-2024,24-05-2024,137,0.69
IND04004,Bihar,Alluvial,Sugarcane,35.1,7.2,25.8,213,89.7,18.6,25-06-2024,25-11-2024,153,0.84
IND04005,Punjab,Alluvial,Pulses,44.8,6.5,37.5,253.6,74.6,0,09-08-2024,04-11-2024,87,0.59
IND04006,Maharashtra,Laterite,Groundnut,12.2,7,22.3,241.3,50,28,01-02-2024,18-06-2024,138,0.72
IND04007,Uttar Pradesh,Alluvial,Maize,31.7,6.4,20.6,79.4,43.9,4.7,24-06-2024,27-10-2024,125,0.67
IND04008,Odisha,Alluvial,Wheat,30.5,6.8,34.3,290.6,78.8,16.3,20-09-2024,18-12-2024,89,0.79
IND04009,Bihar,Alluvial,Rice,43.9,7.3,20.3,153.8,52.7,1.3,11-01-2024,13-05-2024,123,0.37
IND04010,Madhya Pradesh,Red,Groundnut,42.5,6.1,36.6,21.4,55.7,33,02-10-2024,11-03-2025,160,0.73
IND04011,Andhra Pradesh,Black,Sugarcane,15.2,6.8,32,208.4,88.9,34.8,01-04-2024,15-08-2024,136,0.59
IND04012,Uttar Pradesh,Alluvial,Maize,43.1,7.4,30.8,54.1,58.7,26.6,14-01-2024,11-04-2024,88,0.77
IND04013,Tamil Nadu,Red,Maize,20.7,7.6,28,217.1,85.9,0,14-08-2024,18-01-2025,157,0.72
IND04014,Kerala,Laterite,Groundnut,30.7,7.2,19,190,80.8,29.6,22-03-2024,16-08-2024,147,0.86
IND04015,Bihar,Alluvial,Maize,32.6,7.6,34.9,43.9,40.2,30,06-09-2024,09-12-2024,94,0.49
IND04016,Madhya Pradesh,Black,Cotton,29,6.1,36.8,269,60.3,22.8,05-09-2024,17-01-2025,134,0.61
IND04017,Maharashtra,Black,Sugarcane,35.6,6.1,28.1,127.9,58.7,16.5,09-09-2024,01-01-2025,114,0.89
IND04018,Telangana,Red,Groundnut,18.9,7.7,38.2,237.7,53.4,25.3,06-12-2024,12-03-2025,96,0.54
IND04019,Odisha,Laterite,Groundnut,16.4,6.3,30.2,299.6,58,2.6,13-09-2024,09-12-2024,87,0.85
IND04020,Madhya Pradesh,Red,Pulses,42.1,6.2,23.9,145.8,56.1,13,24-03-2024,04-08-2024,133,0.37
IND04021,Gujarat,Alluvial,Sugarcane,39.3,7.1,32.9,64.4,77.7,16.8,24-03-2024,24-07-2024,122,0.76
IND04022,Telangana,Red,Maize,31.7,7.4,28.6,171.8,80.2,0,03-11-2024,23-03-2025,140,0.6
IND04023,Gujarat,Black,Sugarcane,12.9,7.6,25.1,58.2,42.8,19.3,12-07-2024,25-11-2024,136,0.84
IND04024,Tamil Nadu,Black,Wheat,18.2,7,18.4,96,63.4,40.3,14-05-2024,21-08-2024,99,0.5
IND04025,Odisha,Laterite,Rice,14.1,6.7,37.1,151.1,79.7,32.3,15-05-2024,14-10-2024,152,0.78
IND04026,Gujarat,Alluvial,Rice,36.3,7.6,36.8,56.6,69.9,28.3,16-11-2024,23-03-2025,127,0.88
IND04027,Karnataka,Black,Wheat,32.7,6.8,39,267.7,63.3,4.6,11-01-2024,07-06-2024,148,0.84
IND04028,Punjab,Alluvial,Rice,31.1,6.1,37.3,145.2,55.9,13.4,01-01-2024,26-04-2024,116,0.5
IND04029,Tamil Nadu,Laterite,Groundnut,31.8,6.8,34.1,254,40.7,12.3,12-06-2024,03-11-2024,144,0.73
IND04030,Gujarat,Black,Cotton,23.3,6.3,34.2,247.9,76.6,17.3,14-09-2024,08-12-2024,85,0.72
IND04031,Karnataka,Laterite,Groundnut,35.3,6.8,21.7,129.3,73.1,12.7,21-06-2024,23-11-2024,155,0.86
IND04032,Gujarat,Black,Cotton,23,7.8,38.5,39.7,41.8,21.5,14-08-2024,21-11-2024,99,0.56
IND04033,West Bengal,Alluvial,Sugarcane,28.8,6.5,23.9,165.7,61.7,2,02-11-2024,09-03-2025,127,0.52
IND04034,Punjab,Alluvial,Rice,38.2,6.3,31,95.2,76.5,16.5,19-03-2024,21-08-2024,155,0.44
IND04035,Tamil Nadu,Laterite,Rice,35.9,6.7,20.4,286.3,42.3,9.1,22-09-2024,17-02-2025,148,0.85
IND04036,Haryana,Alluvial,Sugarcane,29.7,7.8,37.9,50.5,52.4,11.5,08-04-2024,24-08-2024,138,0.68
IND04037,Karnataka,Laterite,Groundnut,28.7,6.4,31.2,236.4,79.8,19,01-06-2024,02-10-2024,123,0.45
IND04038,Uttar Pradesh,Alluvial,Maize,44.5,6.2,25.5,235.6,63.8,3.8,11-08-2024,14-01-2025,156,0.84
IND04039,Odisha,Alluvial,Sugarcane,31.1,6.2,20.3,139.3,56.2,1.6,15-06-2024,16-09-2024,93,0.49
IND04040,Punjab,Alluvial,Pulses,15.2,6.5,35.1,204.3,75.9,17.3,07-12-2024,16-05-2025,160,0.42
IND04041,Haryana,Alluvial,Maize,29.1,7.5,22.2,112.7,84,33.4,24-11-2024,27-04-2025,154,0.72
IND04042,Bihar,Alluvial,Sugarcane,17.5,6.6,35.4,233.7,68.2,23.2,18-04-2024,07-08-2024,111,0.58
IND04043,Gujarat,Black,Sugarcane,12.9,7.3,38.1,105.1,84.7,36.8,14-03-2024,02-08-2024,141,0.36
IND04044,Haryana,Alluvial,Maize,23.8,7.3,26.6,165,53.8,34.1,07-06-2024,06-09-2024,91,0.55
IND04045,Telangana,Black,Sugarcane,25.2,7.4,32.2,124.6,68.9,23.6,08-12-2024,17-03-2025,99,0.37
IND04046,Punjab,Alluvial,Maize,22.4,6.2,31.2,99.4,43.4,13.7,13-10-2024,09-02-2025,119,0.6
IND04047,Haryana,Alluvial,Sugarcane,15,6.3,22.9,128.8,56.4,31.4,22-05-2024,06-09-2024,107,0.53
IND04048,Punjab,Alluvial,Maize,26,7.5,23.6,212.7,63.2,0,13-05-2024,20-09-2024,130,0.77
IND04049,Tamil Nadu,Red,Pulses,30.1,6.2,21.7,209.9,78.6,1.2,25-01-2024,03-06-2024,130,0.55
IND04050,Punjab,Alluvial,Sugarcane,33.4,6.4,36.1,262.7,43.2,0.4,18-03-2024,23-08-2024,158,0.83
IND04051,Uttar Pradesh,Alluvial,Rice,30.5,6.4,36.8,228.2,43,15.2,03-09-2024,13-01-2025,132,0.89
IND04052,Haryana,Alluvial,Rice,40.7,6.4,28.9,258.4,55.8,18.8,05-05-2024,12-09-2024,130,0.41
IND04053,Tamil Nadu,Laterite,Rice,29.2,6.6,29.5,183.9,67,29.5,15-09-2024,29-12-2024,105,0.66
IND04054,Rajasthan,Alluvial,Maize,34.8,6.6,30.3,87.5,45.2,30,01-12-2024,10-03-2025,99,0.57
IND04055,Karnataka,Black,Wheat,27.9,6.3,36.2,220.9,61.3,3.3,24-02-2024,28-06-2024,125,0.67
IND04056,Gujarat,Black,Wheat,34.6,7.8,18.7,178.2,67,8.4,10-09-2024,19-12-2024,100,0.62
IND04057,Tamil Nadu,Red,Maize,17.9,6,39.1,216.2,51.9,14.6,19-01-2024,30-04-2024,102,0.77
IND04058,Tamil Nadu,Black,Wheat,44.4,6.2,20.9,293.7,42.1,0,22-03-2024,27-07-2024,127,0.78
IND04059,Uttar Pradesh,Alluvial,Maize,39.4,6.6,25.8,243.8,77.5,0,11-11-2024,13-04-2025,153,0.6
IND04060,Telangana,Red,Pulses,21.2,7,36.9,71,73.5,42.6,07-09-2024,09-12-2024,93,0.57
IND04061,Kerala,Laterite,Groundnut,21.6,6.4,38.9,165.5,70.9,6.8,23-04-2024,14-09-2024,144,0.56
IND04062,Kerala,Laterite,Rice,44.8,6.9,32.3,213,86.6,16.2,18-02-2024,15-06-2024,118,0.87
IND04063,Maharashtra,Red,Maize,18.6,6.5,20.7,90.1,44.9,35.7,15-01-2024,21-04-2024,97,0.41
IND04064,Maharashtra,Black,Wheat,13.9,6.9,23.4,66.3,44.2,43.1,13-11-2024,19-02-2025,98,0.75
IND04065,Odisha,Laterite,Rice,22.4,6.3,21.9,160.5,59.1,21.7,08-05-2024,09-09-2024,124,0.44
IND04066,West Bengal,Laterite,Rice,15.4,7,32,53,45.1,38.3,21-03-2024,19-07-2024,120,0.44
IND04067,Uttar Pradesh,Alluvial,Maize,12.7,6.8,29.7,60.2,63.2,33.3,25-01-2024,29-06-2024,156,0.41
IND04068,West Bengal,Alluvial,Sugarcane,16.9,7.3,27.6,151.4,76.3,10.9,18-04-2024,19-09-2024,154,0.84
IND04069,Madhya Pradesh,Red,Pulses,15.7,6.4,36.9,85.5,75.8,43.6,21-10-2024,03-02-2025,105,0.54
IND04070,Tamil Nadu,Black,Sugarcane,23.2,7.5,33.5,249.4,74.2,9.6,07-09-2024,14-02-2025,160,0.76
IND04071,Odisha,Alluvial,Wheat,17.9,6.8,30.9,115.1,69.7,6.4,18-07-2024,08-11-2024,113,0.78
IND04072,Karnataka,Red,Maize,12.3,6.7,30.5,37.8,77,29.3,21-05-2024,18-08-2024,89,0.77
IND04073,Andhra Pradesh,Black,Wheat,33.4,6.4,29.3,230.9,67.6,16.4,17-09-2024,01-01-2025,106,0.63
IND04074,Andhra Pradesh,Red,Groundnut,16.3,6.4,27.3,57.4,50.4,27.8,25-12-2024,20-05-2025,146,0.77
IND04075,Telangana,Red,Groundnut,25.5,7,23.1,287.2,50,0,15-01-2024,24-05-2024,130,0.46
IND04076,Gujarat,Black,Wheat,35.2,7.3,31.9,263.7,69.4,7.5,02-12-2024,02-04-2025,121,0.72
IND04077,Telangana,Red,Millet,35.5,6.9,25.9,277.1,57.9,11.3,21-11-2024,11-03-2025,110,0.55
IND04078,Andhra Pradesh,Red,Millet,32.3,6.7,23.8,220.1,89.3,4.3,17-01-2024,13-06-2024,148,0.55
IND04079,Odisha,Laterite,Groundnut,26.2,7.3,31,187.2,53.4,15.5,04-12-2024,30-03-2025,116,0.47
IND04080,Karnataka,Red,Pulses,29.1,6.8,26.5,29.7,51.3,12,14-05-2024,31-08-2024,109,0.73
IND04081,West Bengal,Alluvial,Sugarcane,17.1,7.6,28,144.7,78.2,38.8,23-09-2024,15-01-2025,114,0.73
IND04082,West Bengal,Alluvial,Maize,35.2,6.3,20.9,148.5,56.2,7.7,24-07-2024,18-11-2024,117,0.48
IND04083,Kerala,Laterite,Rice,28.1,7.1,38.6,176.2,89.6,0,13-03-2024,18-06-2024,97,0.47
IND04084,Haryana,Alluvial,Pulses,22.1,6.3,28.2,39.8,68.8,13.6,20-03-2024,30-07-2024,132,0.35
IND04085,Rajasthan,Alluvial,Sugarcane,15.9,6.1,37.4,48.9,44,27.7,01-05-2024,26-07-2024,86,0.7
IND04086,Kerala,Laterite,Rice,20,6.4,38.3,72.5,49.3,30.5,05-03-2024,17-07-2024,134,0.71
IND04087,West Bengal,Alluvial,Pulses,18.7,6.6,19,146.3,52.3,14.2,10-07-2024,18-11-2024,131,0.61
IND04088,Punjab,Alluvial,Maize,21.3,6.2,38.3,77.6,61.8,32.9,21-08-2024,28-12-2024,129,0.56
IND04089,Bihar,Alluvial,Rice,22.7,6.9,34.8,173.5,62.3,23.8,01-11-2024,30-03-2025,149,0.38
IND04090,Maharashtra,Black,Cotton,32.8,6.8,37.4,119.4,50.3,21.8,02-03-2024,31-05-2024,90,0.37
IND04091,Andhra Pradesh,Black,Cotton,29.1,7,31.9,117.8,68.1,37.7,18-10-2024,19-02-2025,124,0.45
IND04092,Haryana,Alluvial,Wheat,28.3,6.7,32.8,212.8,86.4,26.3,09-09-2024,12-01-2025,125,0.41
IND04093,Telangana,Red,Groundnut,25.3,7.7,22.2,66.4,86.9,31.5,17-10-2024,22-01-2025,97,0.35
IND04094,Odisha,Laterite,Groundnut,12.4,6.7,26.3,282.1,47.5,2.9,21-12-2024,08-05-2025,138,0.71
IND04095,Odisha,Laterite,Rice,17.7,6.7,38.4,172.9,82.9,29,21-07-2024,23-11-2024,125,0.7
IND04096,Andhra Pradesh,Red,Millet,28.8,6,31.2,189.7,72.6,19.3,04-03-2024,13-06-2024,101,0.51
IND04097,Uttar Pradesh,Alluvial,Pulses,44.2,7.3,30.6,148.1,62.9,1,09-11-2024,04-02-2025,87,0.84
IND04098,Bihar,Alluvial,Wheat,14.5,7.6,26.2,96.9,49,25.7,01-01-2024,19-04-2024,109,0.69
IND04099,Odisha,Laterite,Rice,21.3,7,39.7,51.8,87.9,25.3,25-04-2024,30-07-2024,96,0.81
IND04100,Rajasthan,Alluvial,Sugarcane,23.1,7.2,35.5,188.7,63.4,9.2,05-08-2024,21-12-2024,138,0.56
IND04101,Kerala,Laterite,Groundnut,36.8,6.3,24.1,178.2,82.5,0,24-03-2024,24-08-2024,153,0.44
IND04102,Odisha,Laterite,Rice,28.1,7.5,39.7,265.5,40.4,0,13-04-2024,28-07-2024,106,0.39
IND04103,West Bengal,Alluvial,Rice,22.3,6.8,23.3,299.1,67.1,9.3,18-12-2024,04-05-2025,137,0.47
IND04104,Tamil Nadu,Red,Millet,27.3,6.4,39.4,46.2,66.8,24,06-03-2024,04-06-2024,90,0.45
IND04105,Uttar Pradesh,Alluvial,Maize,21.6,7.2,38.1,139.9,62.4,24.5,13-04-2024,19-07-2024,97,0.41
IND04106,Karnataka,Laterite,Rice,13,7.3,30.7,230,67.2,18.1,05-09-2024,03-12-2024,89,0.61
IND04107,Bihar,Alluvial,Rice,20.1,7.6,32.3,95.4,87.3,12,06-02-2024,02-07-2024,147,0.75
IND04108,Maharashtra,Laterite,Rice,43.8,6.3,20.1,182.9,56.9,0.9,25-02-2024,30-07-2024,156,0.61
IND04109,Haryana,Alluvial,Wheat,15.3,6,31.2,134.9,84.1,32.3,25-12-2024,31-03-2025,96,0.7
IND04110,Karnataka,Red,Millet,20.1,6.7,37.3,58,86.1,9.4,02-07-2024,03-12-2024,154,0.47
IND04111,Madhya Pradesh,Red,Groundnut,33.7,7.4,26.5,105.6,47.5,30.4,22-01-2024,16-06-2024,146,0.62
IND04112,Madhya Pradesh,Red,Groundnut,35.6,7.6,19.2,30.1,63.4,17.4,19-01-2024,07-06-2024,140,0.59
IND04113,Karnataka,Black,Cotton,41.6,7.4,34.3,59.2,59,6.5,13-03-2024,01-07-2024,110,0.8
IND04114,Andhra Pradesh,Red,Maize,22,7.6,25.8,169,41.6,32.6,21-02-2024,23-06-2024,123,0.53
IND04115,Haryana,Alluvial,Wheat,24.4,7.2,29.7,179.9,63.5,31.5,19-08-2024,08-12-2024,111,0.67
IND04116,Madhya Pradesh,Red,Millet,27.3,6.2,25.4,235.6,63.2,0,15-05-2024,17-08-2024,94,0.61
IND04117,Andhra Pradesh,Black,Wheat,22,7.6,24.1,139.4,86.3,12.4,10-06-2024,27-10-2024,139,0.65
IND04118,Gujarat,Alluvial,Wheat,22.7,6.6,25.4,243.8,64.9,0,02-01-2024,14-05-2024,133,0.56
IND04119,Kerala,Laterite,Rice,20,6.6,25.1,142.9,69.8,21.6,13-11-2024,27-02-2025,106,0.61
IND04120,Maharashtra,Black,Sugarcane,13.6,7.7,37.6,83,48.8,37.4,09-05-2024,09-09-2024,123,0.74
IND04121,Kerala,Laterite,Groundnut,19.2,6.2,38,114.5,44.1,6.8,15-11-2024,14-04-2025,150,0.51
IND04122,Kerala,Laterite,Groundnut,38.9,6.2,36.5,150.3,61.7,7,17-12-2024,21-04-2025,125,0.69
IND04123,Uttar Pradesh,Alluvial,Rice,19.4,6,34.8,81,81.4,16.3,16-01-2024,06-06-2024,142,0.68
IND04124,Bihar,Alluvial,Sugarcane,34.8,6.3,18.6,36.7,81.3,28.8,16-01-2024,29-04-2024,104,0.47
IND04125,Kerala,Laterite,Groundnut,35.9,6.3,39.1,25.4,66.3,29.1,05-07-2024,10-12-2024,158,0.67
IND04126,Andhra Pradesh,Red,Groundnut,22.7,7.7,29.4,105.9,58.1,10.9,07-03-2024,19-06-2024,104,0.51
IND04127,Tamil Nadu,Laterite,Rice,39.5,7.3,21.7,259.5,81.7,3.8,10-08-2024,26-12-2024,138,0.45
IND04128,Telangana,Black,Sugarcane,15,6.9,24.8,162.4,57,24.9,15-03-2024,04-08-2024,142,0.78
IND04129,Kerala,Laterite,Rice,26.8,7.7,31.8,50.9,64.1,19.5,10-12-2024,14-03-2025,94,0.39
IND04130,Odisha,Laterite,Groundnut,39.4,7.2,34.7,66.1,44.6,6.2,11-02-2024,14-07-2024,154,0.66
IND04131,Haryana,Alluvial,Sugarcane,42.7,6.9,18.5,91.9,47,7.5,24-09-2024,16-02-2025,145,0.77
IND04132,Gujarat,Alluvial,Rice,39.8,7.1,26,242.2,47.5,21.2,21-01-2024,25-05-2024,125,0.43
IND04133,Madhya Pradesh,Black,Sugarcane,32.4,7.7,22.1,298.8,71.8,3.6,06-02-2024,05-07-2024,150,0.87
IND04134,Odisha,Alluvial,Sugarcane,29.7,6.4,34.7,81.2,40.3,31.7,05-03-2024,13-06-2024,100,0.65
IND04135,Odisha,Laterite,Groundnut,23.9,7.1,19.5,192.6,54.6,0,06-09-2024,04-02-2025,151,0.59
IND04136,Gujarat,Black,Wheat,18.1,6.3,27,138.1,52.7,25.9,07-05-2024,10-08-2024,95,0.87
IND04137,Gujarat,Alluvial,Rice,24.1,6.2,29,285.1,76.1,19.4,21-02-2024,25-05-2024,94,0.41
IND04138,Gujarat,Alluvial,Pulses,12.2,7.1,39.4,61.9,52.8,23.6,05-11-2024,21-03-2025,136,0.85
IND04139,Telangana,Red,Pulses,31.5,6.3,24.2,132.7,72.2,7.7,22-02-2024,13-06-2024,112,0.67
IND04140,Uttar Pradesh,Alluvial,Rice,43.5,7.7,21.8,137.3,75.8,0.5,07-09-2024,14-01-2025,129,0.83
IND04141,Andhra Pradesh,Black,Sugarcane,29.3,6.7,22.3,286.3,81.4,0,21-08-2024,18-01-2025,150,0.84
IND04142,Haryana,Alluvial,Wheat,15.9,6.1,24.2,289.4,63.1,18.7,16-06-2024,07-11-2024,144,0.35
IND04143,Rajasthan,Desert,Millet,33.3,6.5,37.4,72.9,69.9,15.6,07-07-2024,14-11-2024,130,0.85
IND04144,Uttar Pradesh,Alluvial,Rice,13,6,34,183.3,50.5,21.6,23-05-2024,11-10-2024,141,0.79
IND04145,Maharashtra,Black,Sugarcane,16.2,6.8,30.2,115.7,83.8,21.6,19-08-2024,29-11-2024,102,0.78
IND04146,Telangana,Black,Sugarcane,21.6,6.5,32.3,86,51.4,27.1,21-06-2024,22-11-2024,154,0.72
IND04147,Rajasthan,Alluvial,Rice,43.4,7.4,34.1,112.3,43.5,22.1,12-10-2024,25-02-2025,136,0.71
IND04148,Tamil Nadu,Laterite,Groundnut,44.4,7.2,21.5,64.9,83.1,11.6,21-01-2024,23-05-2024,123,0.87
IND04149,Gujarat,Alluvial,Wheat,14.5,6.2,29.1,34.7,70.5,41.8,10-01-2024,22-05-2024,133,0.73
IND04150,Bihar,Alluvial,Maize,15.9,7.4,33.1,69.6,75.6,29.3,04-09-2024,07-12-2024,94,0.64
IND04151,Bihar,Alluvial,Sugarcane,19.6,7.5,21.2,79.5,76.5,29.4,23-03-2024,14-08-2024,144,0.76
IND04152,Haryana,Alluvial,Sugarcane,29.9,6.7,19.2,155.2,83.2,28,17-07-2024,29-11-2024,135,0.87
IND04153,Andhra Pradesh,Red,Millet,17,6.9,37.8,280.3,54.2,0,24-10-2024,24-03-2025,151,0.7
IND04154,Kerala,Laterite,Groundnut,16,7,39.4,201.6,50.8,7.9,08-02-2024,15-06-2024,128,0.43
IND04155,Rajasthan,Alluvial,Sugarcane,36.9,7.3,38.8,125.5,73.3,27.3,14-02-2024,12-05-2024,88,0.57
IND04156,Karnataka,Laterite,Rice,26.7,6.8,29.6,209.6,56.4,30,18-07-2024,11-11-2024,116,0.58
IND04157,Tamil Nadu,Laterite,Rice,43.2,7.8,35.8,215.4,58,7.4,07-12-2024,29-03-2025,112,0.58
IND04158,Andhra Pradesh,Black,Sugarcane,16.8,6.9,23.5,59.2,42.2,40.3,14-01-2024,18-04-2024,95,0.85
IND04159,Karnataka,Red,Millet,16.6,7.1,23.3,254.5,68.5,3,14-01-2024,10-06-2024,148,0.49
IND04160,Bihar,Alluvial,Pulses,39,7.8,26.4,38.6,74.6,41.2,06-05-2024,25-09-2024,142,0.37
IND04161,Tamil Nadu,Red,Pulses,14.7,7.8,37.5,193.7,85.8,21.9,05-07-2024,29-09-2024,86,0.89
IND04162,Maharashtra,Black,Wheat,14.5,6,29.4,251.1,43.5,29.9,22-10-2024,24-01-2025,94,0.6
IND04163,West Bengal,Alluvial,Maize,14.2,7,23.9,277.5,86.2,21.7,11-02-2024,22-05-2024,101,0.64
IND04164,Andhra Pradesh,Black,Wheat,15.6,6.7,38.9,164.7,87.8,11.5,08-01-2024,16-04-2024,99,0.79
IND04165,Tamil Nadu,Black,Cotton,43.8,6.9,27.3,154.2,51.2,0,18-05-2024,17-08-2024,91,0.84
IND04166,Gujarat,Alluvial,Rice,41.7,6.1,23.3,232.8,80.4,17.6,19-03-2024,20-07-2024,123,0.55
IND04167,Karnataka,Laterite,Rice,34,6.3,22.2,212.1,42.8,1.9,02-09-2024,01-12-2024,90,0.36
IND04168,Punjab,Alluvial,Rice,36.1,6.9,24.1,297.4,62.9,0,21-05-2024,05-10-2024,137,0.79
IND04169,Rajasthan,Desert,Millet,30.2,7.1,39,174.8,44.1,11,11-05-2024,15-08-2024,96,0.73
IND04170,Tamil Nadu,Black,Sugarcane,16.6,7.5,20.1,22.7,64.4,35,12-12-2024,05-05-2025,144,0.36
IND04171,West Bengal,Alluvial,Rice,28.4,7.6,32,245.4,48.6,8.3,13-06-2024,29-10-2024,138,0.42
IND04172,Uttar Pradesh,Alluvial,Pulses,39,7,26.1,237.1,89.4,1.1,18-04-2024,17-07-2024,90,0.38
IND04173,Rajasthan,Desert,Millet,16.7,6.1,26.7,126.3,42.1,29.1,20-09-2024,02-02-2025,135,0.77
IND04174,Odisha,Laterite,Rice,26.6,6.6,30.6,212,54.8,20.9,24-05-2024,11-09-2024,110,0.84
IND04175,Maharashtra,Red,Maize,39.6,7.2,34.3,174.2,43.1,0,13-09-2024,31-01-2025,140,0.75
IND04176,Karnataka,Red,Groundnut,14.6,7.6,34.2,153.5,66,31.7,17-11-2024,21-04-2025,155,0.57
IND04177,Gujarat,Black,Cotton,32.4,7.3,24,236.6,73.3,0,24-10-2024,09-02-2025,108,0.68
IND04178,Tamil Nadu,Laterite,Groundnut,24.4,7.4,37.8,48.3,75,45,15-04-2024,23-07-2024,99,0.6
IND04179,Uttar Pradesh,Alluvial,Rice,27.8,7.7,18.4,135,84.7,16.7,15-07-2024,22-10-2024,99,0.61
IND04180,Gujarat,Alluvial,Sugarcane,12.1,7.2,38.6,52.8,60.3,45.8,18-10-2024,20-01-2025,94,0.67
IND04181,Punjab,Alluvial,Wheat,22,6.2,21.6,230.1,73.3,18.7,16-07-2024,18-12-2024,155,0.42
IND04182,Madhya Pradesh,Red,Groundnut,24.6,7.7,28.1,76.4,58.3,17.7,25-01-2024,10-05-2024,106,0.39
IND04183,Kerala,Laterite,Groundnut,32.6,6.5,31.8,245.4,85.9,0,03-11-2024,11-03-2025,128,0.85
IND04184,Andhra Pradesh,Red,Maize,16.1,6.5,35.3,135.3,48.8,31.3,20-06-2024,27-11-2024,160,0.74
IND04185,Haryana,Alluvial,Pulses,32,7.8,35.9,68.5,52.8,23.9,17-08-2024,13-11-2024,88,0.85
IND04186,West Bengal,Alluvial,Sugarcane,14.1,6.1,35.2,248.9,70.8,6.8,12-01-2024,18-04-2024,97,0.56
IND04187,Rajasthan,Desert,Millet,23.1,7,34.9,26,89.1,41.5,03-02-2024,28-05-2024,115,0.81
IND04188,Uttar Pradesh,Alluvial,Sugarcane,20.5,7.1,28.4,102.9,70.2,30.1,06-06-2024,28-09-2024,114,0.86
IND04189,Andhra Pradesh,Red,Pulses,18,7.1,32.4,95.6,59.9,36.6,10-11-2024,15-03-2025,125,0.45
IND04190,Rajasthan,Desert,Millet,23.7,6.1,20.5,52.1,60.4,30.9,05-12-2024,25-03-2025,110,0.8
IND04191,Karnataka,Laterite,Rice,35.1,6.7,32.5,27.2,62.1,36.8,20-01-2024,05-06-2024,137,0.52
IND04192,Uttar Pradesh,Alluvial,Rice,24.6,6.5,31.2,123.9,76.3,4.4,18-12-2024,26-04-2025,129,0.77
IND04193,Madhya Pradesh,Red,Millet,28.9,7.7,23.4,268.7,55.2,0,14-08-2024,22-12-2024,130,0.68
IND04194,Karnataka,Black,Sugarcane,14.3,7.3,30,127.9,56,30.6,17-06-2024,23-11-2024,159,0.63
IND04195,Punjab,Alluvial,Rice,20.5,6.4,33.6,271.8,62.6,25.9,09-12-2024,07-05-2025,149,0.83
IND04196,Haryana,Alluvial,Wheat,35.5,6.5,18.9,201.2,49.2,11,01-03-2024,17-06-2024,108,0.72
IND04197,Odisha,Laterite,Rice,23.1,6.3,25.6,103.7,76.6,26.6,23-05-2024,01-09-2024,101,0.45
IND04198,Odisha,Alluvial,Sugarcane,30.2,6.6,38.7,83.5,72.4,4.7,03-07-2024,10-10-2024,99,0.81
IND04199,Maharashtra,Red,Maize,31.5,7.8,33.1,77.5,82,17.9,12-08-2024,10-11-2024,90,0.79
IND04200,Rajasthan,Desert,Millet,44.9,6.3,27.5,62.8,66.5,31.9,20-08-2024,30-11-2024,102,0.64
IND04201,Uttar Pradesh,Alluvial,Rice,18.8,6.7,37.7,124.8,74.4,18.2,15-03-2024,25-06-2024,102,0.38
